EB_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-07-17 0.236498387797904 17.6854166666667 0.351492942689881 15.9416666666667 0.301211857395712 18.0125 0.371998605647595 18.3375 0.408663113706851 15.9229166666667
2019-07-18 0.224884489753741 16.525 0.350474785658771 15.7666666666667 0.29178710536545 17.04375 0.36879300827318 17.0354166666667 0.398414998837668 15.7291666666667
2019-07-19 0.21703831627678 17.59375 0.34986764671933 15.9354166666667 0.284640634979839 17.78125 0.365856075385661 17.91875 0.392289919342206 15.7958333333333
2019-07-20 0.211110021397792 18.79375 0.349677015032308 16.6145833333333 0.292362519065905 18.575 0.357827430466991 18.9854166666667 0.387546052847893 16.45
2019-07-21 0.27495629803601 17.3895833333333 0.356207935873565 16.59375 0.350343940131362 17.53125 0.438697077750133 17.5416666666667 0.443703488980067 16.3666666666667
2019-07-22 0.269804296155065 19.15 0.356298876453509 16.8854166666667 0.343361157877001 18.86875 0.422802896130935 18.9604166666667 0.440366369808251 16.56875
2019-07-23 0.249048195604858 20.66875 0.354324958173153 17.8145833333333 0.306661115021703 20.1354166666667 0.381691823799224 20.1875 0.371238481763401 17.3479166666667
2019-07-24 0.221717071379981 21.7020833333333 0.352863054335533 18.65625 0.276748030369781 21.2916666666667 0.356500976119387 21.3104166666667 0.345411952027491 18.1270833333333
2019-07-25 0.196067043516452 21.5020833333333 0.350474724410202 19.0958333333333 0.253194650319581 21.3604166666667 0.336384161300845 21.4083333333333 0.34347899454574 18.6395833333333
2019-07-26 0.180999420324125 20.1770833333333 0.344897343300457 18.9 0.23516994315288 20.60625 0.314954505588943 20.6708333333333 0.340860385467564 18.60625
2019-07-27 0.170159110311178 18.225 0.338278256938321 18.0791666666667 0.24823758792707 19.0166666666667 0.311173492095735 19.1208333333333 0.338730013762636 17.9291666666667
2019-07-28 0.224782278405501 15.13125 0.364145538816107 16.6270833333333 0.315130445495323 16.31875 0.380070421031628 16.4416666666667 0.354020509089835 16.6958333333333
2019-07-29 0.289751491303246 16.23125 0.370069369218583 15.8895833333333 0.331148314896211 16.375 0.419163217865225 16.3520833333333 0.361698646035402 15.7666666666667
2019-07-30 0.271663846443603 17.6770833333333 0.360465820157281 16.7625 0.319836584102535 17.8875 0.402692634593264 17.9416666666667 0.357949289625319 16.4833333333333
2019-07-31 0.284417922363937 16.0708333333333 0.364197405654048 16.4833333333333 0.329251827801443 16.7541666666667 0.409823097570728 16.8791666666667 0.359839334793929 16.3958333333333
2019-08-01 0.278414334445418 17.11875 0.362397629697444 16.3625 0.324626315607333 17.425 0.403794421838667 17.5958333333333 0.358046771790397 16.2145833333333
2019-08-02 0.291104581904371 15.98125 0.369159868275716 16.49375 0.33283376751729 16.725 0.415789245704008 16.89375 0.361208604145783 16.4354166666667
