GW_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-09-02 0.244783717852097 15.1106382978723 0.384058288462702 15.6234042553191 0.348278193665493 15.2914893617021 0.136041947303427 15.2 0.397477598362063 15.5744680851064
2018-09-03 0.233265719928696 16.2111111111111 0.372282594992625 16.1444444444444 0.342886894878259 16.7333333333333 0.12736181703379 16.5611111111111 0.385915709154896 16.225
2018-09-04 0.228747472936023 16.4194444444444 0.366563199160005 16.3611111111111 0.339053296953108 16.9944444444444 0.129097945503897 16.7611111111111 0.379464971008786 16.4388888888889
2018-09-05 0.218287489010231 16.3489361702128 0.358221910281646 16.3489361702128 0.333342817031896 16.6170212765957 0.124567708327356 16.5978723404255 0.373103264732525 16.4531914893617
2018-09-06 0.228845119575464 16.5729166666667 0.373788439158703 16.7354166666667 0.348951644114104 16.8375 0.138597335174289 16.8354166666667 0.396170543564227 16.9479166666667
2018-09-07 0.244084444146751 15.9416666666667 0.385066167053955 16.5083333333333 0.363248618163866 16.2854166666667 0.155252940110662 16.26875 0.412277138141929 16.775
2018-09-08 0.22578398954713 16.2021276595745 0.360346123101104 16.3531914893617 0.350283351609936 16.6829787234043 0.146055776447437 16.5255319148936 0.392651306707903 16.5617021276596
2018-09-09 0.211821867847808 16.1760869565217 0.346207669193055 16.4521739130435 0.33912357007279 16.4782608695652 0.150871051508389 16.4847826086957 0.38052180806064 16.7152173913043
2018-09-10 0.191900180200356 17.0594594594595 0.334717194596936 16.672972972973 0.324674382880083 17.6 0.153191861207836 17.5783783783784 0.370792976196592 16.9648648648649
2018-09-11 0.172501557749871 16.3808510638298 0.327872391604832 16.5340425531915 0.315228303879685 16.868085106383 0.150701998446323 16.7212765957447 0.363735915763068 16.8234042553191
2018-09-12 0.156185593206774 16.8565217391304 0.306448151314198 16.7152173913043 0.299604999306266 17.304347826087 0.130386068214204 17.0630434782609 0.355886944058715 16.995652173913
2018-09-13 0.16550889340096 17.125 0.289926364766311 17.0229166666667 0.298050432939796 17.7270833333333 0.138896860252964 17.60625 0.351552036275077 17.36875
2018-09-14 0.224186436367319 17.2317073170732 0.304508284105349 17.1365853658537 0.355199462664463 17.9048780487805 0.172448345348325 17.6048780487805 0.352168297997043 17.4243902439024
2018-09-15 0.247163485046774 15.81 0.363973134592764 16.36 0.37568705131306 16.02 0.181828202492424 15.855 0.377806492775511 16.475
2018-09-16 0.218830800946072 17.478125 0.36407408773521 16.65625 0.355733885162408 18.20625 0.16999316070631 17.721875 0.384724074575476 16.765625
2018-09-17 0.2069203905978 17.44375 0.35542841651413 17.1958333333333 0.346586050701269 18.025 0.164331413167718 17.79375 0.378087329993501 17.4166666666667
2018-09-18 0.20763346425004 16.790243902439 0.353291841811909 16.9926829268293 0.351823038557946 17.0536585365854 0.16799616519397 17.0024390243902 0.378478848155004 17.1682926829268
2018-09-19 0.225069012773439 17.6310344827586 0.377120360300226 16.8551724137931 0.362876798055065 18.5310344827586 0.175383007544727 17.951724137931 0.395136074109183 16.9862068965517
2018-09-20 0.202839739951182 17.1685714285714 0.359549233261255 16.9057142857143 0.347755645483252 17.8 0.165789363759256 17.3114285714286 0.383515749333645 16.9771428571429
2018-09-21 0.186518412924043 17.8724137931034 0.344785290022848 16.9137931034483 0.343737913290113 18.651724137931 0.16042715576406 18.1172413793103 0.376657425106469 16.9448275862069
2018-09-22 0.215828900328416 16.0095238095238 0.34520410761106 16.5238095238095 0.358224649333388 17.0666666666667 0.170647517932272 16.5666666666667 0.380961277358681 16.7
2018-09-23 0.230419169380341 17.65 0.365270483709878 16.6791666666667 0.369916536596929 18.7041666666667 0.181761848322551 18.225 0.392266048553498 16.875
2018-09-26 0.208973341993241 13.9857142857143 0.37117696428145 13.1571428571429 0.359332326822401 15.1714285714286 0.182078150705925 13.9714285714286 0.398819143409201 13.0142857142857
2018-09-27 0.184775320886926 14.3176470588235 0.35084754520659 13.0117647058824 0.345323226009876 15.2235294117647 0.161482054705703 14.1529411764706 0.383146649409312 12.9
2018-09-28 0.174917681409018 14.5111111111111 0.341960383442438 13.2944444444444 0.335864527750944 15.15 0.140313738046266 14.5944444444444 0.376519841447202 13.3
2018-09-29 0.161539342101925 14.05 0.330737165224767 14.05 0.323128594066752 15.65 0.129548619691813 14.65 0.371400970954001 14.25
2018-09-30 0.153238858146206 14.9416666666667 0.318498150697525 13.3916666666667 0.308935530798988 15.8833333333333 0.121852373337846 14.9916666666667 0.364871874098018 13.3833333333333
2018-10-04 0.203073953399105 13.55 0.371207764155041 13.2 0.349790203937759 14.9 0.151660925497266 14.1 0.391375949414215 13.25
2018-10-05 0.195794349300359 14.3636363636364 0.366065992272485 12.3181818181818 0.348730850994363 15.2909090909091 0.151876423528439 14.0727272727273 0.387896131206277 12.1454545454545
2018-10-06 0.179221526922581 14.51 0.357135814154918 12.71 0.343127769628722 15.44 0.146452123435692 14.48 0.381512846258028 12.69
2018-10-07 0.173600805370128 14.725 0.349571554288294 13.3 0.339816075878492 15.525 0.143819804219664 15.275 0.382526492371072 13.5
2018-10-08 0.169439212900327 14.6125 0.337567685762697 13 0.34024923537315 15.45 0.142681245858077 14.4125 0.379579976043586 12.9
2018-10-09 0.155573468263872 13.5857142857143 0.323499082913038 13.5964285714286 0.318573309888849 14.2428571428571 0.133999283219671 13.7892857142857 0.375118339278388 13.7928571428571
2018-10-10 0.148170452601516 12.1020833333333 0.31588368660742 12.93125 0.312548936167351 12.0104166666667 0.128343628595602 11.7895833333333 0.371953141659461 13.00625
2018-10-11 0.139381929725887 12.0729166666667 0.306374470688706 12.63125 0.304088001865069 11.93125 0.123482882131778 11.7770833333333 0.366811718941372 12.6770833333333
2018-10-12 0.133893038061698 12.75 0.294739107741296 13.1270833333333 0.292759829092685 12.93125 0.118838859525838 12.6520833333333 0.362732929380311 13.2791666666667
2018-10-13 0.128585755061062 11.9354166666667 0.281638830266235 12.7875 0.281649339453313 11.9375 0.114024975315372 11.63125 0.358096805403177 12.8166666666667
2018-10-14 0.124047264390423 11.2958333333333 0.273023054756311 12.3916666666667 0.271071299397666 11.0416666666667 0.110302925715425 10.8729166666667 0.353095739678001 12.36875
2018-10-15 0.120287379289763 10.98125 0.26286326909259 12.0458333333333 0.25863128754142 10.6041666666667 0.106438553347839 10.525 0.34855434726207 11.9979166666667
2018-10-16 0.116802557982428 10.2583333333333 0.251971803860662 11.66875 0.248301203763256 10.1708333333333 0.102012961498891 10.0583333333333 0.344081806471515 11.6708333333333
2018-10-17 0.114348705666014 9.8 0.24220262685505 11.2583333333333 0.241166349818481 9.74791666666667 0.0983445044369424 9.57291666666667 0.339809358084413 11.2520833333333
2018-10-18 0.112796090910172 9.63958333333333 0.234744282288785 11.0354166666667 0.236077929923164 9.66458333333333 0.0949193054446104 9.50625 0.336131923359516 11.0270833333333
2018-10-19 0.109913774579779 9.08958333333333 0.228410011664694 10.6833333333333 0.23076827815118 8.91875 0.0918739081459632 8.85833333333333 0.332858417759729 10.6729166666667
2018-10-20 0.107348202961127 8.66458333333333 0.223476612319364 10.2416666666667 0.227288159796237 8.51458333333333 0.0902322413056201 8.42083333333333 0.329663479841503 10.2020833333333
2018-10-21 0.106889362891227 8.61041666666667 0.221854027477247 10.3458333333333 0.224518291381165 8.82916666666667 0.0882329601967137 8.9125 0.327061712299172 10.4770833333333
2018-10-22 0.105169632027568 6.38541666666667 0.219695809291257 8.95625 0.22055202746829 6.23125 0.0834358714933164 6.51666666666667 0.323385340033874 9.04791666666667
2018-10-23 0.105571356796868 7.19375 0.219216384028609 8.61666666666667 0.219813173291462 7.375 0.0789106971757208 7.38958333333333 0.321531673152857 8.81875
2018-10-24 0.13510344836865 9.47291666666667 0.252540519823158 9.74583333333333 0.309822981855865 9.69583333333333 0.129983563658847 9.69791666666667 0.346804901796057 10.00625
2018-10-25 0.173039099442176 9.82291666666667 0.307827423782868 10.2854166666667 0.341177940985972 10.0625 0.140716241029799 10.0208333333333 0.386021922362441 10.525
2018-10-26 0.171517227439746 8.83958333333333 0.313006771009023 9.925 0.328783987755411 9.10208333333333 0.132571609760312 9.06666666666667 0.377664045996354 10.25
2018-10-27 0.202302118600787 7.26666666666667 0.353069594926685 9.1375 0.359018033636488 7.45208333333333 0.154714233829366 7.57083333333333 0.41820976660801 9.44583333333333
2018-10-28 0.207176601119236 6.70652173913043 0.3833141610341 8.39565217391304 0.360228435609399 7.07826086956522 0.151235678206366 7.0804347826087 0.426081312608456 8.62173913043478
2018-10-29 0.210931885771517 7.28333333333333 0.382825997714685 8.275 0.36081056155517 7.36666666666667 0.154302887572964 7.44583333333333 0.42650579302092 8.475
2018-10-30 0.214138541151098 6.6125 0.397630266045423 8.46875 0.365363935958466 6.90208333333333 0.155515905466943 6.99166666666667 0.436410168799612 8.70208333333333
2018-10-31 0.204825430458377 4.9125 0.385783919374562 7.0625 0.352101463019826 4.73333333333333 0.144077127551219 4.85833333333333 0.413952324411621 7.16875
2018-11-01 0.203524691399396 5.89375 0.38438425974767 7.22916666666667 0.349125323328528 5.875 0.143484865293354 5.92708333333333 0.408964835002483 7.35833333333333
2018-11-02 0.204575070050057 5.89583333333333 0.379025951346439 7.14583333333333 0.348719093585718 5.85208333333333 0.143593502544969 5.91666666666667 0.405233120163342 7.2625
2018-11-03 0.209158848057801 7.64583333333333 0.380522551987183 8.0625 0.351613003647515 7.83125 0.146284979115499 7.91875 0.406632060746062 8.3
2018-11-04 0.206716534766992 6.80416666666667 0.377587747533563 7.81875 0.349599546137234 6.8375 0.142996209287915 6.95208333333333 0.402964473182969 8.04583333333333
2018-11-05 0.203635521777014 7.48125 0.378929050964449 8.09166666666667 0.348853781978679 7.51458333333333 0.141808559968779 7.57083333333333 0.400418239682473 8.32916666666667
2018-11-06 0.198735574396377 7.475 0.377875878181471 8.15208333333333 0.345187519853424 7.59791666666667 0.139110702097589 7.58125 0.396516026466663 8.39375
2018-11-07 0.196550724500122 6.77708333333333 0.374673295668231 7.9625 0.342988837913635 6.78541666666667 0.137062273348198 6.86666666666667 0.393467689115349 8.225
2018-11-08 0.197521620084626 6.69375 0.37090676815739 7.79166666666667 0.342410523916322 6.87083333333333 0.138007979750257 6.92291666666667 0.391754768520479 8.08958333333333
