FE_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-05-19 0.27384194034635 12.7041666666667 0.407601041021173 11.8541666666667 0.306996519600472 12.8666666666667 0.299874038219829 13.2625 0.379324290773332 12.0895833333333
2019-05-20 0.562957269843051 12.1833333333333 0.520570725072298 12.0104166666667 0.579125560188224 12.0354166666667 0.525096664580211 12.4458333333333 0.519031701794994 12.20625
2019-05-21 0.72675893011803 11.7125 0.585692129774342 11.6145833333333 0.657372582792181 11.475 0.527023410724115 12.0854166666667 0.572857945492865 11.7145833333333
2019-05-22 0.498412954574149 12.20625 0.578325564125563 11.8708333333333 0.361293974111209 12.1770833333333 0.380485725313852 12.3791666666667 0.503129694374698 11.9
2019-05-23 0.357039340133069 13.0479166666667 0.529019736566995 12.35625 0.348222688813291 13.0645833333333 0.358186169572716 13.4375 0.447633869363848 12.3770833333333
2019-05-24 0.339820012461821 12.91875 0.495078408794788 12.4333333333333 0.342251501844397 13.23125 0.341621721645661 13.6833333333333 0.416685073994192 12.6979166666667
2019-05-25 0.324645380948352 13.18125 0.471966226920514 12.7375 0.338996541437502 13.3375 0.335355337388141 13.6583333333333 0.400163936910609 12.9458333333333
2019-05-26 0.340954130579614 14.10625 0.468625174915559 13.33125 0.348971782820889 14.0041666666667 0.354342711119193 14.24375 0.405110298174469 13.2479166666667
2019-05-27 0.33042817919448 13.91875 0.461266951650999 13.38125 0.345169642668197 13.83125 0.345070900343238 13.9916666666667 0.402144909885591 13.3416666666667
2019-05-28 0.513628815571273 13.6895833333333 0.54747111705309 13.5645833333333 0.367659853442033 13.61875 0.391991685266891 13.7416666666667 0.509251084318859 13.2833333333333
2019-05-29 0.474703800129955 13.23125 0.563850676092675 13.3770833333333 0.365269453378018 13.09375 0.381120743532134 13.2041666666667 0.505395564782616 12.9520833333333
2019-05-30 0.385928803503164 13.3020833333333 0.558562642025209 13.2083333333333 0.357391018407964 13.0770833333333 0.367650496755055 13.2291666666667 0.472508219541523 12.7916666666667
2019-05-31 0.361000029335791 14.0145833333333 0.523204301169544 13.4416666666667 0.348970626322467 13.75625 0.355928507046448 13.9604166666667 0.43574502338965 13.1083333333333
2019-06-01 0.343642910812352 14.7104166666667 0.495567334136621 13.9208333333333 0.341573463523676 14.675 0.342250379692278 14.7854166666667 0.411996238880341 13.68125
2019-06-02 0.317925115302204 15.7375 0.465058190817807 14.6833333333333 0.319550087297654 15.65 0.321385413629915 15.7458333333333 0.392848815718514 14.3916666666667
2019-06-03 0.283241271650138 16.4854166666667 0.431769449281347 15.3541666666667 0.277568060710931 16.4625 0.29346913668497 16.45625 0.376280102727121 15.04375
2019-06-04 0.251258891524212 17.0125 0.397971039898223 15.85 0.242184692720304 16.9125 0.26734201413955 17.0645833333333 0.362004525889324 15.5854166666667
2019-06-05 0.229628944542323 17.5645833333333 0.363945967418749 16.3145833333333 0.220923941559191 17.5375 0.243259077267159 17.5166666666667 0.34793729296298 16.03125
2019-06-06 0.216584624257736 16.4104166666667 0.344381757493068 16.1854166666667 0.208195217966786 16.28125 0.226368038564761 16.5458333333333 0.335915923778878 15.9791666666667
2019-06-07 0.211876081297257 16.8041666666667 0.326511067733293 15.8 0.203584563451051 16.5458333333333 0.218172656676027 16.8166666666667 0.324401753262898 15.5875
2019-06-08 0.202837306087653 16.2770833333333 0.291450521209905 16.0729166666667 0.194397087552318 16.3041666666667 0.206101423782707 16.7708333333333 0.304634717412892 15.9979166666667
2019-06-09 0.197529767442589 15.6895833333333 0.263819528027802 15.4645833333333 0.189036611534248 15.6458333333333 0.198236204236886 16.10625 0.28739551433615 15.4479166666667
2019-06-10 0.195604771885816 17.1229166666667 0.250024885528349 16.16875 0.187720715566825 16.9125 0.196271742951255 17.1416666666667 0.276538133003295 15.9145833333333
2019-06-11 0.195144622542123 17.1666666666667 0.245224158950141 16.4125 0.188140981381855 16.8895833333333 0.196284577606548 17.1520833333333 0.272527660898978 16.1625
2019-06-12 0.193970854195637 16.6729166666667 0.241787677916589 16.3333333333333 0.187806099717699 16.54375 0.19471788180347 16.8270833333333 0.269941055271738 16.1125
2019-06-13 0.192841282538711 17.1 0.23234347011353 16.38125 0.186159698491563 16.6791666666667 0.191695728875957 17.21875 0.263257758139351 16.1333333333333
