FE_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-12-02 NA 0.658333333333333 0.501684600218204 2.28125 NA 0.983333333333333 0.559954854876591 1.45208333333333 0.504031902984939 3.04583333333333
2016-12-03 NA 1.33333333333333 0.509389390303589 2.80625 NA 2.29166666666667 0.569043655424879 2.86041666666667 0.496104590592298 3.6875
2016-12-04 NA 1.92708333333333 0.512011576479854 3.02708333333333 NA 2.60416666666667 0.565587108176052 2.94166666666667 0.486682017990638 3.88541666666667
2016-12-05 NA 1.3625 0.507954742225401 2.88333333333333 NA 2.06666666666667 0.558731560099628 2.26458333333333 0.484799807494635 3.66875
2016-12-06 NA 0.441666666666667 0.501115751347423 2.15416666666667 NA 0.966666666666667 0.539364995405352 1.08958333333333 0.482397612842696 2.89375
2016-12-07 NA -0.160416666666667 0.497995925678956 1.64791666666667 NA 0.34375 NA 0.589583333333333 0.478374134500812 2.375
2016-12-08 NA -0.4875 0.495300537085627 1.325 NA -0.0104166666666667 NA 0.277083333333333 0.475675597420782 2.04375
2016-12-09 NA -0.4875 0.492113775434507 1.11458333333333 NA -0.0770833333333333 NA 0.191666666666667 0.470471099111656 1.82708333333333
2016-12-10 NA -0.472916666666667 0.488784254936957 1.02083333333333 NA -0.0854166666666667 NA 0.179166666666667 0.46578115577761 1.72708333333333
2016-12-11 NA -0.239583333333333 0.48372666529824 0.929166666666667 NA -0.13125 NA 0.166666666666667 0.462570434103857 1.60625
2016-12-12 NA 0.429166666666667 0.485161891243175 1.04583333333333 NA 0.2 NA 0.495833333333333 0.460380080873378 1.60625
2016-12-13 NA 0.2125 0.494607206513075 1.08541666666667 NA 0.277083333333333 NA 0.5 0.480017157747784 1.72083333333333
2016-12-14 NA 0.225 0.497162268447272 1.16875 NA 0.275 NA 0.558333333333333 0.483676559315981 1.79791666666667
2016-12-15 NA 0.1625 0.497600334804684 1.15625 NA 0.28125 NA 0.5625 0.49154269715316 1.77083333333333
