GW_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-08-21 0.316832401144465 16.9979166666667 0.397704894592761 17.5708333333333 0.192744173349758 16.6791666666667 0.379538541805539 17.0833333333333 0.39206647566417 17.5708333333333
2019-08-22 0.305711866990972 18.0833333333333 0.378414843624737 17.5770833333333 0.18322620994019 17.65625 0.359415480731419 18.5770833333333 0.377189490018653 17.925
2019-08-23 0.296754031783927 19.1333333333333 0.367826297644599 18.2979166666667 0.183043152436311 19.0020833333333 0.351117306820186 19.8333333333333 0.37238812809279 18.9479166666667
2019-08-24 0.285026767479128 19.5395833333333 0.361845247975001 18.71875 0.180276613322058 19.2083333333333 0.341201208797741 19.6729166666667 0.367726830056538 19.1770833333333
2019-08-25 0.283688420518554 19.4166666666667 0.354297352433881 18.7916666666667 0.180871204839853 19.1854166666667 0.361606191517155 19.5041666666667 0.36225052831192 19.0875
2019-08-26 0.305691851980589 19.2479166666667 0.356270180855041 18.7958333333333 0.196048323870696 19.0416666666667 0.386171356391549 19.425 0.365186950677135 19.0854166666667
2019-08-27 0.296961291668273 19.6145833333333 0.360311679935307 18.8770833333333 0.187749278475226 19.1583333333333 0.377646055832966 19.7541666666667 0.365453439267491 19.2333333333333
2019-08-28 0.277749777677537 19.94375 0.351722672185536 19.1395833333333 0.175426940850078 19.7083333333333 0.376786686054756 20.35625 0.358804809435541 19.68125
2019-08-29 0.344520254128328 19.5333333333333 0.369148370193244 19.2 0.199712055904496 19.4291666666667 0.397833094392991 19.775 0.372069400668827 19.5375
2019-08-30 0.340433201749124 19.4666666666667 0.360996919705171 18.9354166666667 0.182927354348472 19.0666666666667 0.38200333775078 19.6625 0.365564923797026 19.30625
2019-08-31 0.325017114910028 19.4833333333333 0.351771158777839 18.9625 0.165034540503665 19.1458333333333 0.366985982370951 19.55 0.35593803905199 19.35625
2019-09-01 0.344005958427613 18.6895833333333 0.374435166943871 18.75 0.180512501324692 18.5208333333333 0.386561770083303 18.725 0.37766367000291 18.98125
2019-09-02 0.372713036390065 17.1229166666667 0.398608403359056 17.9083333333333 0.215691580936482 16.7979166666667 0.4342926669742 17.0645833333333 0.4073546270464 17.95625
2019-09-03 0.355348800361294 16.49375 0.372673654517884 16.8875 0.20394572509075 15.65625 0.405681734972851 16.2645833333333 0.372062033723269 16.91875
2019-09-04 0.341153843840123 16.6041666666667 0.365859802344199 16.675 0.193465260725717 15.9041666666667 0.394417824302867 16.6 0.359605062752251 16.9416666666667
2019-09-05 0.362303726917123 15.19375 0.389005145350078 16.2479166666667 0.212664535810877 14.8041666666667 0.418260394864728 15.1708333333333 0.375763315070045 16.4
2019-09-06 0.365364508643186 14.125 0.382047490586845 15.0875 0.222029935129946 13.5770833333333 0.415366227041894 14.0416666666667 0.373813502320404 15.0708333333333
2019-09-07 0.37372868477534 14.0854166666667 0.386308652784268 14.69375 0.245177420485364 13.6375 0.42256796230902 14.1729166666667 0.383967180713623 14.8083333333333
2019-09-08 0.392899725278124 12.1791666666667 0.405925395450604 13.7 0.258156232627274 11.6354166666667 0.433947189618388 11.9583333333333 0.412712946608775 13.5979166666667
2019-09-09 0.386004354116228 12.4854166666667 0.387654893073717 13.0625 0.26432115937749 11.8833333333333 0.409470458523438 12.45 0.382973603944894 13.0958333333333
2019-09-10 0.370216476323286 13.0958333333333 0.373841833034512 13.2 0.253020424084737 12.4979166666667 0.396861574577884 13.3416666666667 0.372674637721567 13.4541666666667
2019-09-11 0.364222661377397 14.4270833333333 0.366195668879923 14.08125 0.243267897520434 14.1333333333333 0.402056859747076 14.775 0.369148078139875 14.575
2019-09-12 0.362248318995707 15.6166666666667 0.366898483096907 15.01875 0.263765417059078 15.6708333333333 0.38286711283995 16.2895833333333 0.369339283197158 15.6395833333333
2019-09-13 0.352145876757101 15.6083333333333 0.364626391238984 15.3 0.263142049022228 15.9416666666667 0.368270060974836 16.64375 0.361660227270229 16.0041666666667
2019-09-14 0.343432929329947 16.00625 0.361680085793124 15.6395833333333 0.237073768808548 16.2979166666667 0.364834158311147 17.0020833333333 0.356164060234394 16.4625
2019-09-15 0.335690968921817 16.35625 0.357911363411301 15.88125 0.220688913468205 16.6979166666667 0.362433863105647 17.5083333333333 0.351711557667468 16.7291666666667
