FE_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2017-05-18 0.333451988627155 14.8166666666667 0.521290795002322 14.2708333333333 0.34356590515737 15.5479166666667 0.338010227475985 14.8895833333333 0.5248315132295 13.7541666666667
2017-05-19 0.313028794539606 14.5979166666667 0.49823047235998 14.4916666666667 0.331439132459335 14.7604166666667 0.326613945659903 14.4395833333333 0.50942870564491 14.0270833333333
2017-05-20 0.327828467253556 12.3875 0.489962419733484 12.925 0.342367687259638 12.55 0.350709340137267 12.325 0.502977550834781 12.78125
2017-05-21 0.324623955417767 13.53125 0.482008597598856 13.3416666666667 0.337385486429625 13.9145833333333 0.345470476395828 13.525 0.493103811392829 12.99375
2017-05-22 0.292925618294195 13.7958333333333 0.464220246526022 13.51875 0.314576592136276 14.2854166666667 0.306063675384606 13.79375 0.469625369926251 13.1625
2017-05-23 0.261466734145472 14.5270833333333 0.438658816295057 14.0625 0.285116404942328 14.96875 0.262305598070534 14.5395833333333 0.43942891261005 13.6395833333333
2017-05-24 0.254179989847664 15.1229166666667 0.422897228889313 14.6958333333333 0.275170997511821 15.1729166666667 0.23548716151502 14.9145833333333 0.41924723784454 14.2104166666667
2017-05-25 0.332458867815378 15.2458333333333 0.422400485332341 14.7354166666667 0.333199733942983 15.23125 0.283684522438073 14.7708333333333 0.417417422233108 14.1729166666667
2017-05-26 0.294617594910621 14.9541666666667 0.415961438147985 14.6479166666667 0.282504857906846 14.9354166666667 0.241157902240784 14.4520833333333 0.40343378038662 14.0958333333333
2017-05-27 0.257671662396773 15.4 0.401036132329569 14.8791666666667 0.240843491363161 15.55625 0.203033310363223 14.9583333333333 0.379869791558637 14.2645833333333
2017-05-28 0.225886449516043 16.2625 0.379290314305786 15.48125 0.213383752791731 16.44375 0.178666632439082 15.8208333333333 0.355321071736541 14.7875
2017-05-29 0.202467745219368 17.03125 0.362454516798671 16.1041666666667 0.191564207421829 17.2708333333333 0.160212232872786 16.6625 0.329080805796154 15.3291666666667
2017-05-30 0.189902066309118 18.1229166666667 0.340297809231003 16.9625 0.174816786682522 18.4645833333333 0.144940131753079 17.8729166666667 0.298769045481079 16.1354166666667
2017-05-31 0.273282807480939 18.6 0.32497556951013 17.4979166666667 0.222855133070291 18.5416666666667 0.177684146151404 18.31875 0.334214547870978 16.6854166666667
2017-06-01 0.258520451062376 18.2479166666667 0.326070925040724 17.575 0.219344543903253 18.2583333333333 0.164519504860268 17.90625 0.313896327421789 16.85
2017-06-02 0.240140160818248 17.84375 0.326285418547883 17.2958333333333 0.207834431069333 17.8270833333333 0.154408913927512 17.4375 0.293636200446939 16.6083333333333
2017-06-03 0.226315234114048 18.0416666666667 0.325138790207963 17.2895833333333 0.196845149959146 18.13125 0.145247806793627 17.6395833333333 0.278821376369856 16.55
2017-06-04 0.326703828243412 17.0520833333333 0.380977078242382 17.175 0.27332885921348 16.8270833333333 0.197330411493563 16.75 0.317081892784135 16.6375
2017-06-05 0.326758793826856 15.8041666666667 0.489557821248278 16.0125 0.291447020842661 15.7416666666667 0.253859726584777 15.5395833333333 0.302934362936585 15.63125
2017-06-06 0.369881362695189 15.0333333333333 0.552683013052094 15.6604166666667 0.312117198137336 14.6375 0.297623605940617 14.7479166666667 0.350598082320976 15.2666666666667
2017-06-07 0.328867382864523 14.3041666666667 0.497952869114627 14.85 0.30829684968062 14.2416666666667 0.276121315161523 13.8083333333333 0.410705773486137 14.4104166666667
2017-06-08 0.317014184819772 15.8458333333333 0.480457797325366 15.2625 0.298009823384432 15.81875 0.247893147115935 16.2333333333333 0.395234877600806 14.7708333333333
2017-06-09 0.308522802893688 17.26875 0.474249011613749 16.5354166666667 0.288120931069013 17.3916666666667 0.230688755178595 17.40625 0.390719121521289 15.9875
2017-06-10 0.302726060001566 19.2458333333333 0.469404220022326 17.9145833333333 0.288474058556171 19.45 0.225588517529449 19.8083333333333 0.387714354663113 17.3479166666667
2017-06-11 0.279124926522065 20.3854166666667 0.460405929620196 18.7895833333333 0.274677537282059 20.6333333333333 0.208370309339229 21.06875 0.381211990678606 18.225
2017-06-12 0.282048769897129 21.0520833333333 0.455624385255435 19.8208333333333 0.288918845941109 21.2416666666667 0.213657987363991 21.49375 0.375546563996595 19.3166666666667
2017-06-13 0.316135961350278 22.13125 0.475525869419207 20.5666666666667 0.320638858977624 22.08125 0.250401582112223 22.6645833333333 0.38534504331839 20.0479166666667
2017-06-14 0.284582270599414 21.18125 0.462792821520248 20.3020833333333 0.323550055605743 21.1520833333333 0.216693968056214 21.3958333333333 0.37968742951635 19.8916666666667
2017-06-15 0.25252224351652 22.0916666666667 0.447049005910567 20.64375 0.291824383634497 22.26875 0.194035007572908 22.4416666666667 0.370115971553352 20.1875
2017-06-16 0.2985926734501 20.9520833333333 0.472632764699421 20.5479166666667 0.326854191462484 20.9104166666667 0.208517642883601 20.9354166666667 0.407228793073814 20.1895833333333
2017-06-17 0.279829026518084 20.2979166666667 0.467226002344214 19.78125 0.313182445659568 20.28125 0.191878943808949 20.3166666666667 0.391691862780522 19.43125
2017-06-18 0.241884266231803 21.6229166666667 0.445434596346354 20.3645833333333 0.277098394065539 21.6604166666667 0.17372251002192 21.74375 0.368742636564693 19.8604166666667
2017-06-19 0.211167949609106 21.75 0.422481749865389 20.4645833333333 0.245720597766003 21.9875 0.156519859361392 21.9645833333333 0.347271034081104 20.0583333333333
