FE_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-06-12 NA 20.1 0.441268795555849 20.1958333333333 0.264143847800603 19.5208333333333 0.170129290410642 20.1375 0.245263523672771 20.3625
2018-06-13 NA 17.4395833333333 0.627940348612014 18.3708333333333 0.359063916911665 16.26875 0.246400090862284 17.0229166666667 0.444791002890603 18.4895833333333
2018-06-14 NA 17.58125 0.500343103837925 17.5 0.325436319851959 16.9333333333333 0.213181334290147 17.9083333333333 0.319178770759114 17.81875
2018-06-15 NA 18.2958333333333 0.47746032513204 17.8979166666667 0.300396335174319 17.6875 0.198487462517418 18.94375 0.303572091892167 18.34375
2018-06-16 NA 18.6729166666667 0.456992753566946 18.1833333333333 0.259197428232653 18.1541666666667 0.177423532424568 19.3375 0.281781951151199 18.6666666666667
2018-06-17 NA 18.3354166666667 0.452615981032487 18.3291666666667 0.259657513358187 18.1125 0.176554120232493 18.61875 0.266361254156608 18.65
2018-06-18 NA 19.0770833333333 0.490990267048905 18.45 0.334577562253935 19.2125 0.225538560285745 19.5791666666667 0.300789687412352 18.8229166666667
2018-06-19 NA 19.4354166666667 0.466937255710666 18.7604166666667 0.298757720237237 19.6833333333333 0.204103217942357 20.3 0.288632017395774 19.23125
2018-06-20 NA 19.9625 0.448021366937929 19.0604166666667 0.255158998797879 20.03125 0.181678439975209 21.7458333333333 0.266654045218633 19.7833333333333
2018-06-21 NA 20.3166666666667 0.427338637211024 19.5875 0.219133022607764 21.0395833333333 0.160662302233498 21.95625 0.243103845394642 20.3458333333333
2018-06-22 NA 18.0291666666667 0.410307143002763 18.8416666666667 0.199669907445307 18.0145833333333 0.147627217431356 18.65625 0.223561760065822 19.50625
2018-06-23 NA 17.4875 0.397200849359002 17.7083333333333 0.18799673589669 17.6604166666667 0.13880341899356 18.5791666666667 0.212226455186523 18.4083333333333
2018-06-24 NA 17.9979166666667 0.384771267989918 17.9083333333333 0.18220987421454 18.3645833333333 0.130003178946304 19.0729166666667 0.203661198777936 18.65
2018-06-25 NA 17.6854166666667 0.377298543463296 17.8166666666667 0.215525653312713 17.7854166666667 0.128346054645163 18.0979166666667 0.199745444969275 18.3354166666667
